0,0.1055,0.12288,0.13021,0.081929,0.096935,0.12877,0.08057,0.11219,0.074548,0.20449
0,1.3486,1.9639,2.06,2.2428,1.9099,1.7671,1.9128,1.6731,0.9425,2.3356
